Ticker,Buy/Sell,Date,Price,P/E Ratio,Fwd P/E Ratio,P/B Ratio,RSI,Upper BB,Bollinger %b,Lower BB,vol,Z Score,MACD,VWAP, OBV,Stoch,Awesome Oscillator,Ultimate Oscillator,TSI,Acum/Dist
LDOS,Sell,2022-10-26,97.95,88.36805,14.677047,4.1124,78.4126705,97.90024983,0.97742917,86.64075017,2.814874915,1.861361573,0.93899661,92.72881037,12094700,91.43407122,3.476911765,63.18970805,10.50600184,14425245.35
LH,Sell,2022-10-26,196.8,50.468822,13.598631,2.3282053,84.95132477,193.7663904,1.176356626,170.0046096,5.940445203,2.636923575,2.698781018,183.0770621,10067788,91.41522989,2.022441176,57.67525819,0.044562844,4748995.831
GM,Sell,2022-10-26,37.36,5.400273,4.3296824,0.7378855,82.26583654,37.27271265,1.104792478,30.70928735,1.640856323,2.35791516,0.668740348,34.1067129,-207242500,94.27374302,-0.400205882,63.6254834,-2.648105456,-10495631.39
APD,Sell,2022-10-26,252.75,23.703632,18.47541,3.7058518,75.13934049,244.8753482,1.001527478,218.4376518,6.609424113,1.955314076,2.269829461,237.7129369,-22944500,65.90229312,3.218735294,13.03505628,3.784849256,-876947043.2
BRK-B,Sell,2022-10-26,289.75,9.140922,20.993776,0.001039835,68.89914773,291.0306429,0.927415912,260.9293571,7.525321465,1.666373996,2.33149107,276.5091291,-76280500,89.73395931,8.149323529,56.7562017,8.323694384,-2466213.78
CLX,Sell,2022-10-26,140.82,243.03125,23.92923,364.2623,76.30834306,141.4460731,1.014367596,123.6369269,4.45228655,2.00537407,1.663615625,133.406473,7025700,94.72798654,0.903294118,61.32111129,0.628570686,10761082.01
HPQ,Sell,2022-10-26,27.13,0,0,0,75.92428123,27.71811445,0.945951601,24.07388555,0.911057223,1.738639418,0.41262643,25.82389064,-60429800,84.36724566,0.619323529,50.48410187,-3.285595969,90348389.01
CNC,Sell,2022-10-26,83.67,15.763637,10.267105,1.6139908,82.41830761,83.94223489,1.078084069,70.42276511,3.379867445,2.253786612,1.367370124,76.55731953,5063500,86.51266766,-1.688705882,53.45066689,-10.90793937,6394132.689
FTV,Sell,2022-10-26,63.55,34.925926,20.500002,2.88438,58.7805058,63.74146899,0.827545323,57.64753101,1.523484493,1.277006763,0.49389329,61.271759,-57342000,72.86713287,0.484205882,51.19327283,0.901137478,-15494905.54
IR,Sell,2022-10-26,49.2,47.115788,25.146067,3.690481,66.51018895,49.1116638,0.925206907,43.2483362,1.4658319,1.657761712,0.431848493,46.54036866,-45542100,83.44370861,0.790235294,51.1398672,4.220707454,10873184.85
KO,Sell,2022-10-26,59.01,24.388664,20.08,10.003322,77.92293526,58.7967095,1.125225241,53.3732905,1.355854751,2.437576738,0.661162241,56.26640816,294550200,93.22916667,-0.431852941,61.02317449,-7.54388599,104557212.1
BA,Sell,2022-10-26,147.05,0,0,0,39.49747947,145.8044749,0.5032457,121.6225251,6.045487465,0.012654066,1.652483837,136.3452439,-102765400,37.04274162,3.424529412,44.4991265,-2.762948547,85309464.58
ADSK,Sell,2022-10-26,213.33,61.784695,28.34907,29.794647,77.2100437,214.4543433,1.016346643,182.1676567,8.071671646,2.013089817,2.667959506,198.2700512,-11283900,86.44158628,8.299735294,58.60072015,10.0502677,13296083.91
INTU,Sell,2022-10-26,425.61,66.6875,34.492313,10.779563,64.39139568,431.1450688,0.89140293,374.1439312,14.25028438,1.525969547,5.145630943,400.9240185,11914100,80.73200242,6.549176471,55.34938862,1.221435335,10966087.08
IRM,Sell,2022-10-26,49.37,128.07938,37.70561,111.45029,72.18035396,49.3297382,1.009706199,43.1612618,1.542119099,1.987200601,0.671351412,46.5301741,22465800,92.6916221,-0.486911765,58.55504126,-3.950063973,14266968.14
AVY,Sell,2022-10-26,175.24,34.833874,20.529467,8.16985,35.27213343,172.3829032,0.167371832,156.3760968,4.001701579,-1.296823338,0.802413514,167.6034864,-3949800,9.335288368,-0.115088235,5.947359421,-6.740806718,-253773602.5
JKHY,Sell,2022-10-26,193.09,34.02353,30.388792,7.3314185,73.72467986,192.7008276,1.058624126,180.3541724,3.086663801,2.177917789,1.278259321,186.4262166,10892200,91.98847262,0.720411765,60.94239879,-0.154740266,15103235.91
FRT,Sell,2022-10-26,96.96,36.7,33.0418,3.033864,67.38259334,95.78727655,1.007082289,87.57572345,2.052888273,1.976970716,1.017601256,91.4512633,1086000,81.12244898,-0.312264706,56.52004391,-5.826347484,619764.3641
JCI,Sell,2022-10-26,57.28,22.754646,14.892943,2.4980614,74.11148719,56.6470676,1.045751351,48.0999324,2.136783798,2.127730472,0.723723773,52.95783548,-84797400,88.54524628,1.385676471,59.57922148,7.599343958,33352306.65
WY,Sell,2022-10-26,30.93,30.495653,26.36842,2.500178,72.05896456,30.98946535,1.003099908,27.93253465,0.764232673,1.961444534,0.364755741,29.62320839,13645800,87.23404255,0.053647059,51.34314968,-5.873253157,-218115319.6
KEYS,Sell,2022-10-26,173.46,27.915598,20.643148,5.512918,82.80125105,175.5555841,1.00148314,150.0904159,6.366292071,1.955141213,1.949882001,162.2122985,-7214700,93.9315925,5.074588235,64.71704329,10.44699367,9167647.292
KMB,Sell,2022-10-26,119.57,24.333973,17.296043,46.696133,74.68648856,119.4271046,1.088957947,108.8538954,2.643302311,2.296180795,1.285520665,114.2923744,-10418900,93.86252046,-1.684441176,61.75786919,-10.02545597,-43339909.04
KIM,Sell,2022-10-26,20.52,19.029411,25.539474,1.2630962,75.88736391,20.45814156,1.030199988,17.96285844,0.623820782,2.067100098,0.258406672,19.49440546,33244200,91.23505976,0.295382353,57.12385454,0.491527067,-428780.3269
ACN,Sell,2022-10-26,278,34.589436,27.543911,8.771946,76.03906657,276.6449531,0.951225872,240.8480469,8.949226532,1.759202311,3.505375798,261.2113075,-21103000,77.53195674,4.953558824,18.04253849,1.001179028,-970647136.3
IQV,Sell,2022-10-26,192.55,35.470505,20.603983,7.6786933,78.29240999,199.3569004,1.096023855,165.4630996,8.473450177,2.323728775,3.622746407,182.4550165,-1532800,93.37272027,-6.057970588,64.260212,-10.13335653,8624870.566
PWR,Sell,2022-10-26,143.2,47.828,24.936392,5.5477195,67.72526318,141.1890261,0.974688312,122.4639739,4.681263072,1.85067574,1.688173943,132.637441,1204700,81.86134853,2.423205882,56.01815729,3.331474543,3966278.814
WAT,Sell,2022-10-26,297.04,32.674053,26.950493,18.203611,78.04875857,298.6035955,1.102185981,262.6424045,8.990297753,2.347753165,3.770114528,280.5167258,-5422300,88.5077187,3.067529412,57.44298071,-0.076968347,2552643.286
DE,Sell,2022-10-26,394.77,10.92803,13.638182,4.7292695,77.91700216,394.9652919,0.950516867,332.7997081,15.54139595,1.756438101,3.641187846,369.4563203,7219700,90.17130621,21.73520588,65.58799137,21.4061129,12796917.65
CHD,Sell,2022-10-26,75.92,34.04918,27.841822,6.549571,76.0999172,75.83851607,1.142060273,70.10348393,1.433758036,2.503211777,0.817872449,73.30731561,-12397300,93.43065693,-0.564647059,51.8988976,-11.54439542,-10882771.26
CRM,Sell,2022-10-26,159.8,73.03103,27.818182,4.981523,60.94461775,165.7961877,0.800062682,137.4338123,7.090593843,1.169859702,2.322346796,152.4312459,-101343700,78.48101266,7.739088235,56.07687766,5.605921259,-12223378.19
REG,Sell,2022-10-26,58.28,30.367647,28.813953,1.6755923,68.84203507,57.62095551,1.016844657,52.55304449,1.266977755,2.015031432,0.614632212,55.19911882,6198900,83.39552239,0.130735294,59.98404472,-4.375778994,7826755.974
RVTY,Sell,2022-10-26,136.38,75.86111,20.96737,1.7126284,74.55877487,137.6602077,0.958197337,114.8117923,5.712103862,1.786382084,2.062565501,126.1533661,-5811600,89.94129159,4.306823529,60.2074135,4.303950929,1449647.958
VRSN,Sell,2022-10-26,186.54,0,0,0,61.844542,187.4674673,0.851140187,171.7625327,3.926233631,1.368996475,1.151156451,179.4845128,7759700,75.5033557,3.550911765,55.3259138,4.665962387,2310176.984
DAY,Sell,2022-10-26,62.22,0,0,0,72.55876723,64.16137743,0.942557956,52.05062257,3.027688714,1.725408552,0.853387897,57.71151395,-19709600,89.33434191,1.190735294,63.42264182,4.09410563,5335513.762
GOOG,Sell,2022-10-26,96.76,23.996546,17.767263,6.109133,30.71527361,104.9043241,-0.032445399,95.00767588,2.474162059,-2.07585432,0.389646103,99.60950273,-227266200,2.374169041,-0.683529412,38.96583785,-9.439200978,-153708844.7
LUV,Sell,2022-10-26,34.6,44.44737,13.787754,1.9163781,71.42239223,34.64154342,0.944907123,30.54945658,1.023021711,1.734567293,0.436937144,32.99889292,-16000000,79.48717949,0.071558824,48.83290027,-4.316635499,-6738367.891
TDY,Sell,2022-10-27,380.82,22.992424,19.070915,2.1809874,81.08347033,374.8713458,1.11000401,321.3736542,13.37442291,2.378233455,5.586441504,349.2276001,1363100,93.19647099,7.252205882,61.23041411,3.12243814,2861152.472
UHS,Sell,2022-10-27,109.47,16.74389,11.495973,1.8714491,83.88778813,106.6786669,1.262272164,82.88433311,5.948583445,2.971884006,2.263505752,97.2674544,-8688800,95.38363578,3.658382353,68.09255976,11.24857965,6006192.852
MTD,Sell,2022-10-27,1258.34,0,0,0,70.89533339,1266.577207,0.942991688,1068.743793,49.4583534,1.727099552,16.51525086,1171.939678,-314700,88.19960493,44.56529412,53.57487865,6.506569431,478292.2407
PM,Sell,2022-10-27,89.52,0,0,0,72.03841159,89.59888224,1.00402168,82.86211776,1.684191122,1.965038264,0.82458517,86.84515806,90551700,88.21656051,-1.252441176,53.50494516,-9.645919244,9545869.897
AMP,Sell,2022-10-27,295.34,17.36356,11.15691,8.720768,79.74032203,286.499711,1.1641515,242.516289,10.99585549,2.589339232,3.447995583,270.6408754,-4466300,82.07271208,9.723970588,25.57666704,9.886364456,-261508309.9
IEX,Sell,2022-10-27,221.29,30.492346,26.386312,5.112052,69.57496842,217.4401267,1.017433239,194.3828733,5.764313329,2.017326147,1.798222783,206.5418958,3908700,81.6947909,5.893970588,56.94569613,9.605895437,3977751.085
MDLZ,Sell,2022-10-27,60,20.000002,19.002625,3.4459782,76.19274279,60.25247954,1.023082413,54.40552046,1.461739771,2.039350683,0.553527682,57.71425277,100342100,93.35664336,0.634058824,58.36547068,0.810055871,33804110.23
ADM,Sell,2022-10-27,94.27,7.636996,9.354344,1.1644577,80.76060116,90.58178016,1.026422848,77.73421984,3.211890081,2.052374095,0.813538036,87.56278091,67380700,58.0670304,5.095941176,15.49707578,18.36200215,-2044267705
BG,Sell,2022-10-27,99.23,7.2608356,9.601842,1.1672702,79.86985931,93.20636105,1.072368149,77.76563895,3.860180525,2.231501855,1.37766826,89.90210394,15789100,54.52642595,5.246411765,16.92513812,11.6335403,-932049746.3
FI,Sell,2022-10-27,95.9,30.008018,14.959042,2.9790707,54.04417636,101.8366231,0.678128038,92.56337691,2.318311545,0.694470941,0.709338744,97.25267662,-34364900,65.40540541,-0.365147059,57.65029957,-3.345882744,57330255.22
XRAY,Sell,2022-10-27,30.87,0,0,0,66.39483333,30.87769524,0.901817957,27.48430476,0.84834762,1.566574796,0.389498268,29.18413496,-73934600,82.82051282,-0.215264706,55.62698144,-6.733417485,-8450631.125
FIS,Sell,2022-10-27,82.2,82.05882,13.160377,2.129771,82.79671809,82.28695797,1.098989724,72.82604203,2.365228986,2.33529186,1.270688682,77.70421458,-98006400,95.71045576,-0.223088235,64.84417219,-9.249159148,-7136928.447
GPN,Sell,2022-10-27,120.65,34.643616,9.875663,1.4747305,84.37181523,121.4402381,1.039916842,105.0657619,4.09361904,2.10498337,1.730353095,113.6952244,-1649800,89.6797153,0.452558824,59.25883067,-1.358622884,19451833.56
FICO,Sell,2022-10-27,450,0,0,0,87.31641673,457.677058,1.234793207,379.536942,19.53502902,2.864751311,7.69452577,418.3383321,2496800,98.44312769,1.239676471,70.1222134,1.195236279,2681956.989
ROP,Sell,2022-10-27,392.75,43.47567,27.763407,3.3941221,83.23103436,392.2930948,1.231445099,354.3599052,9.483297381,2.851697982,4.178485012,376.4945679,1992900,95.43882404,3.957676471,53.66555295,-0.91393763,2257982.199
IDXX,Sell,2022-10-27,360.06,54.667,43.106133,30.667824,69.34822154,360.1610465,0.916291782,317.4969535,10.66602323,1.623004153,3.634625317,338.9522438,-8240300,80.2134647,7.329205882,54.07012824,3.514699749,244781.8702
GOOG,Buy,2022-10-28,92.53,23.996546,17.767263,6.109133,43.0647792,105.5532077,0.226152426,93.85279227,2.925103867,-1.067654395,-0.165831893,98.45075694,-245605800,35.45454545,-2.321117647,45.89302014,-13.41138409,-153316693.5
GOOGL,Buy,2022-10-28,92.27,23.736206,17.582375,6.053291,43.58640108,104.7847379,0.2468307,93.40926213,2.843868936,-0.987035642,-0.121510837,98.04609352,-402265200,34.48540707,-1.847735294,45.39248303,-12.32633185,-195717560.3
ROK,Sell,2022-10-28,250,27.09705,21.111195,9.045835,80.8043503,250.0803169,1.225261611,216.2486831,8.457908461,2.827590309,3.099826166,234.8357036,537200,97.45454545,11.10041176,63.65140477,11.20679449,1782088.062
TXT,Sell,2022-10-28,65.97,20.089714,13.442166,2.5347173,84.58397995,66.74916306,1.231564196,58.53083694,2.05458153,2.852162309,0.749466479,63.09896872,-10733200,97.58551308,2.933735294,60.5651371,11.89141117,5214904.854
EG,Sell,2022-10-28,303.71,6.308907,5.528907,1.248118,86.31914623,304.8982443,1.324989002,249.8447557,13.76337217,3.216399256,4.485035268,283.8128492,3655800,99.78484709,18.50508824,69.45630041,20.15209966,3007903.54
WMB,Sell,2022-10-28,32.84,13.671641,17.700483,3.6055894,77.88972799,32.7452988,0.9946632,28.5297012,1.053899401,1.928552192,0.393362165,30.81200727,34157700,94.40203562,1.302470588,59.70486434,7.361838834,102965330.4
K,Sell,2022-10-28,70.88,24.066668,14.175393,5.80884,79.58203551,71.30405697,1.141669551,64.95794303,1.586528484,2.50168846,0.452357585,68.90240599,77081519,96.71280277,2.032941176,55.57233555,12.29858915,-10631067.21
ACGL,Sell,2022-10-28,55.2,7.771945,10.612221,1.9165553,88.17229391,53.18734117,1.382918965,43.50065883,2.421670585,3.442251829,0.713615565,50.9668835,30783500,97.49393694,3.703352941,73.79436111,24.09910506,32092728.84
AWK,Sell,2022-10-28,142.39,24.557142,21.222221,2.3917234,81.610451,139.7807837,1.102257973,118.9872163,5.198391857,2.348033841,2.233936673,131.8072009,6638700,80.91143594,2.494176471,19.98109791,-0.116928409,-530183932.2
RJF,Sell,2022-10-28,115.29,14.889724,11.787699,2.3147805,85.09737039,115.2726187,1.215647841,95.18738134,5.021309328,2.790108931,1.621285013,104.3705513,22459400,97.86476868,2.886529412,71.83520127,10.88866096,23339298.52
ALLE,Sell,2022-10-28,103.46,21.411764,17.333332,8.698307,83.11477695,101.2412006,1.214155036,84.67179939,4.142350305,2.784288906,1.574408307,94.87999167,-4944600,88.45360825,5.708352941,39.07984838,12.89035158,-242562371.6
MKC,Sell,2022-10-28,77.76,27.734127,22.914755,3.7025855,80.39937419,78.17571407,1.164209559,71.22628593,1.737357037,2.58956559,0.855741678,75.26849599,-17121600,96.0916442,0.753911765,55.8861442,-3.424610097,14980808.38
DVA,Buy,2022-10-31,69.65,18.304583,13.474207,11.423045,24.75715548,102.049848,-0.109556098,75.50815201,6.635423994,-2.376487172,-1.59944636,81.62821384,-1502400,12.97734628,-1.251617647,39.06870351,-9.129385802,-409819.6877
HD,Sell,2022-10-31,294.41,24.571428,22.557377,352.82053,68.35666015,299.4442328,0.897065369,270.1117672,7.333116376,1.548045799,2.365126869,283.5487534,-25514700,89.9713467,11.51341176,67.8314917,6.91690839,12097124.03
ICE,Sell,2022-10-31,96.6,32.689735,20.690332,3.0518482,60.86008219,96.81954588,0.855689472,88.66945412,2.037522941,1.386732852,0.841697871,92.8730159,-43758000,84.38256659,1.748794118,57.95394892,-0.814579168,-16448433.8
AJG,Sell,2022-10-31,188.13,57.17421,22.226034,5.082152,70.59474846,183.4275304,1.061789692,166.5564696,4.217765185,2.190259437,1.392880726,176.4960548,11482900,72.64916468,3.754470588,32.83078416,6.429138987,-333849793.8
STZ,Sell,2022-10-31,247.25,30.392113,19.52161,5.05626,83.9243222,247.2596838,1.00760513,213.0193162,8.560091905,1.979009126,3.132904481,230.8981609,2703300,93.81676918,8.023558824,67.47141631,7.266660436,4663201.77
MDT,Sell,2022-10-31,86.65,27.142857,15.688074,2.1950092,77.91198762,87.31424012,1.016709758,80.21075988,1.775870061,2.014505497,0.728691484,83.8085889,-19595200,95.87378641,1.293529412,64.84812485,1.76391015,55425384.18
MSI,Sell,2022-10-31,248.87,34.007042,24.406498,77.60101,81.41044414,250.9714524,0.980254625,211.4345476,9.88422619,1.872377225,3.444061158,231.7007197,4688600,94.47711583,11.46282353,73.27069187,10.54345856,9559055.376
OKE,Sell,2022-10-31,58.56,14.104014,13.826476,2.7339935,73.74324491,59.91071378,0.934852747,52.15428622,1.939106889,1.69536812,0.741779039,56.41040528,17841700,93.83561644,2.312470588,68.94116858,6.423194359,34094542.73
APH,Sell,2022-10-31,75.94,35.33119,29.940054,7.8846154,76.18683088,75.26762776,0.973290137,64.99137224,2.569063878,1.845224652,0.872313185,71.10337829,30492500,83.20413437,3.302735294,35.70049489,11.42076702,-730248661.4
MSCI,Sell,2022-10-31,472.08,0,0,0,76.93283959,478.2936372,0.924384945,369.0583628,27.30881859,1.654557111,9.489336471,422.8444042,-2504400,89.70902867,27.69814706,68.33144637,7.285165183,7419021.701
AFL,Sell,2022-10-31,64.62,10.69023,12.018785,2.1883962,87.40361515,62.42519967,1.065471713,54.12080033,2.076099835,2.204614596,0.611777677,60.60706503,39892800,72.81767956,3.592735294,19.2732498,22.95879662,-2234370794
AOS,Sell,2022-10-31,54.06,23.11924,19.702078,6.823708,79.82071742,53.07320129,1.087329265,46.07879871,1.748600644,2.289831023,0.730307723,50.5939187,-31491500,81.39534884,2.011323529,25.0943493,3.757767537,-532835789.2
CTAS,Sell,2022-10-31,424.15,45.25,38.64171,15.843355,80.48956207,428.0723012,1.002033518,379.1596988,12.22815061,1.957286982,4.046278825,401.8957062,5915600,97.4862259,16.32485294,70.24175977,10.65443511,5926102.65
ADP,Sell,2022-10-31,240.59,28.415598,24.409,23.206884,68.07364816,235.8066053,0.913419819,215.5423947,5.066052626,1.611807181,1.43753656,231.4098969,3019500,54.69090909,6.265411765,11.22866664,5.794886418,-1324905359
SCHW,Sell,2022-10-31,79.89,26.358267,15.461893,3.8430629,80.29951544,80.51149241,0.955889053,65.39150759,3.779996206,1.777382736,1.080860786,72.3578155,-74213700,93.33333333,3.218558824,67.36953235,12.28124529,6561984.541
NDAQ,Sell,2022-10-31,62,28.860577,19.364517,3.192236,75.75768295,62.58390625,0.968409426,54.66909375,1.978703124,1.826196136,0.660340659,58.30521679,-25579800,96.43765903,2.343205882,63.65707756,8.08877562,33409981.54
AMCR,Sell,2022-10-31,11.66,21.522728,12.972603,3.4499092,62.94325306,10.93707447,0.855987282,9.779925527,0.289287237,1.387893931,0.103496293,10.94632161,20410600,25.37313433,0.378794118,7.090063607,4.307369105,-14102907568
AXP,Sell,2022-10-31,150,19.642284,14.918021,5.674123,63.03040999,148.4090962,0.852998458,131.8059038,4.150798116,1.376241349,1.380933377,141.5908586,-3920300,74.87660415,3.811735294,27.98531747,3.158703059,-1209325611
WRK,Sell,2022-10-31,33.9,0,0,0,67.75288838,34.46921573,0.901400038,30.70678427,0.940607866,1.56494545,0.478964222,32.9064288,-33799500,91.49425287,0.608294118,60.97930867,-5.829345085,-4662500.574
KDP,Sell,2022-10-31,38.96,18.903225,14.292683,1.5866998,57.4254564,39.3308334,0.842378984,36.3791666,0.737916698,1.334839018,0.177111175,38.12121899,-92322300,67.51824818,1.118058824,64.05841013,10.56233025,64309699.73
TMUS,Sell,2022-10-31,150,23.740633,14.645333,3.0444584,91.00614848,149.2588211,1.125535653,128.2811789,5.244410558,2.438786944,1.861327615,140.151212,97601800,97.73534636,6.690529412,67.21143034,16.55560241,71219149.28
URI,Sell,2022-10-31,309.57,18.834703,14.077135,5.496578,79.86302527,311.2183111,1.12128745,268.6656889,10.63815556,2.422224403,3.67058557,290.9184304,1071300,93.30151696,16.9005,66.89814406,10.64849781,9790542.08
CAG,Sell,2022-10-31,36.64,13.917074,10.605948,1.5145724,85.95530776,36.67618825,1.018653031,32.36281175,1.078344125,2.022081772,0.275813224,34.95712503,67086600,95.93495935,1.5855,65.276581,20.74542582,65214416.55
CPRT,Sell,2022-10-31,28.9,38.95,33.869564,7.722702,63.05745283,29.04999306,0.873465912,26.84400694,0.551496529,1.456038177,0.205456698,27.89728326,-10790400,86.19402985,0.926323529,59.04557706,3.590070529,19429677.08
COF,Sell,2022-10-31,106.07,11.586612,8.452992,0.9891979,74.7455529,102.7068646,1.002649151,87.14213539,3.891182306,1.95968716,1.438658438,97.93716538,-50598100,70.85577499,5.350852941,21.26220742,8.487659987,-1305413899
